code,year,jiscode,region,city_category,pop,finance_index,expenditure,expenditure_social_welfare,lfp_male,lfp_female,olfp_male,oldp_female,lfp_rate_female,expenditure_social_welfare_rate
2015100000 ,2015 ,1470 ,北海道 音威子府村,3 ,832 ,0 ,22 ,2 ,286 ,149 ,133 ,218 ,0.40599 ,0.10185 
2015100000 ,2015 ,1471 ,北海道 中川町,3 ,1767 ,0 ,39 ,4 ,646 ,362 ,189 ,386 ,0.48396 ,0.10390 
2015100000 ,2015 ,1472 ,北海道 幌加内町,3 ,1525 ,0 ,48 ,11 ,459 ,340 ,215 ,349 ,0.49347 ,0.23368 
2015100000 ,2015 ,1481 ,北海道 増毛町,3 ,4497 ,0 ,49 ,10 ,1215 ,1040 ,573 ,1238 ,0.45654 ,0.19672 
2015100000 ,2015 ,1482 ,北海道 小平町,3 ,3336 ,0 ,41 ,5 ,930 ,776 ,494 ,834 ,0.48199 ,0.12255 
2015100000 ,2015 ,1483 ,北海道 苫前町,3 ,3265 ,0 ,53 ,6 ,926 ,740 ,447 ,816 ,0.47558 ,0.11575 
2015100000 ,2015 ,1484 ,北海道 羽幌町,3 ,7327 ,0 ,59 ,12 ,2114 ,1533 ,954 ,1912 ,0.44499 ,0.19899 
2015100000 ,2015 ,1485 ,北海道 初山別村,3 ,1217 ,0 ,25 ,4 ,364 ,275 ,161 ,303 ,0.47578 ,0.16129 
2015100000 ,2015 ,1486 ,北海道 遠別町,3 ,2806 ,0 ,40 ,6 ,849 ,638 ,358 ,659 ,0.49190 ,0.14214 
2015100000 ,2015 ,1487 ,北海道 天塩町,3 ,3243 ,0 ,48 ,7 ,1089 ,721 ,367 ,702 ,0.50668 ,0.15353 
2015100000 ,2015 ,1511 ,北海道 猿払村,3 ,2684 ,0 ,62 ,8 ,890 ,697 ,205 ,476 ,0.59420 ,0.12540 
2015100000 ,2015 ,1512 ,北海道 浜頓別町,3 ,3881 ,0 ,51 ,6 ,1186 ,936 ,440 ,845 ,0.52555 ,0.12281 
2015100000 ,2015 ,1513 ,北海道 中頓別町,3 ,1757 ,0 ,35 ,6 ,521 ,383 ,258 ,418 ,0.47815 ,0.15942 
2015100000 ,2015 ,1514 ,北海道 枝幸町,3 ,8437 ,0 ,125 ,14 ,2532 ,2117 ,942 ,1839 ,0.53514 ,0.11075 
2015100000 ,2015 ,1516 ,北海道 豊富町,3 ,4054 ,0 ,72 ,6 ,1319 ,912 ,444 ,893 ,0.50526 ,0.08587 
2015100000 ,2015 ,1517 ,北海道 礼文町,3 ,2773 ,0 ,44 ,4 ,1071 ,767 ,178 ,486 ,0.61213 ,0.10115 
2015100000 ,2015 ,1518 ,北海道 利尻町,3 ,2303 ,0 ,36 ,4 ,829 ,606 ,200 ,451 ,0.57332 ,0.11080 
2015100000 ,2015 ,1519 ,北海道 利尻富士町,3 ,2787 ,0 ,44 ,5 ,935 ,710 ,205 ,592 ,0.54531 ,0.11791 
2015100000 ,2015 ,1520 ,北海道 幌延町,3 ,2447 ,0 ,59 ,4 ,874 ,543 ,237 ,469 ,0.53656 ,0.06937 
2015100000 ,2015 ,1543 ,北海道 美幌町,3 ,20296 ,0 ,103 ,24 ,5833 ,4441 ,2549 ,4832 ,0.47892 ,0.22727 
2015100000 ,2015 ,1544 ,北海道 津別町,3 ,5008 ,0 ,55 ,10 ,1421 ,1000 ,773 ,1378 ,0.42052 ,0.18149 
2015100000 ,2015 ,1545 ,北海道 斜里町,3 ,12231 ,0 ,97 ,17 ,3983 ,2778 ,1382 ,2659 ,0.51094 ,0.17184 
2015100000 ,2015 ,1546 ,北海道 清里町,3 ,4221 ,0 ,46 ,6 ,1220 ,936 ,525 ,994 ,0.48497 ,0.12931 
2015100000 ,2015 ,1547 ,北海道 小清水町,3 ,5085 ,0 ,59 ,22 ,1509 ,1268 ,594 ,1082 ,0.53957 ,0.36256 
2015100000 ,2015 ,1549 ,北海道 訓子府町,3 ,5100 ,0 ,54 ,9 ,1465 ,1263 ,651 ,1104 ,0.53359 ,0.15654 
2015100000 ,2015 ,1550 ,北海道 置戸町,3 ,3092 ,0 ,44 ,8 ,813 ,701 ,466 ,821 ,0.46058 ,0.18694 
2015100000 ,2015 ,1552 ,北海道 佐呂間町,3 ,5362 ,0 ,57 ,10 ,1505 ,1319 ,697 ,1228 ,0.51786 ,0.16725 
2015100000 ,2015 ,1555 ,北海道 遠軽町,3 ,20873 ,0 ,154 ,30 ,5762 ,4212 ,2988 ,5330 ,0.44142 ,0.19248 
2015100000 ,2015 ,1559 ,北海道 湧別町,3 ,9231 ,0 ,86 ,14 ,2700 ,2212 ,1185 ,2162 ,0.50572 ,0.15759 
2015100000 ,2015 ,1560 ,北海道 滝上町,3 ,2721 ,0 ,44 ,7 ,727 ,562 ,437 ,754 ,0.42705 ,0.15945 
2015100000 ,2015 ,1561 ,北海道 興部町,3 ,3909 ,0 ,52 ,7 ,1221 ,900 ,414 ,900 ,0.50000 ,0.12620 
2015100000 ,2015 ,1562 ,北海道 西興部村,3 ,1116 ,0 ,24 ,2 ,323 ,236 ,158 ,278 ,0.45914 ,0.09664 
2015100000 ,2015 ,1563 ,北海道 雄武町,3 ,4525 ,0 ,59 ,8 ,1422 ,1161 ,455 ,987 ,0.54050 ,0.13706 
2015100000 ,2015 ,1564 ,北海道 大空町,3 ,7360 ,0 ,84 ,12 ,2183 ,1720 ,845 ,1599 ,0.51823 ,0.14371 
2015100000 ,2015 ,1571 ,北海道 豊浦町,3 ,4291 ,0 ,50 ,8 ,1185 ,972 ,595 ,1094 ,0.47047 ,0.15968 
2015100000 ,2015 ,1575 ,北海道 壮瞥町,3 ,2922 ,0 ,42 ,6 ,773 ,662 ,444 ,757 ,0.46653 ,0.15166 
2015100000 ,2015 ,1578 ,北海道 白老町,3 ,17740 ,0 ,100 ,27 ,4321 ,3267 ,3254 ,5146 ,0.38833 ,0.26580 
2015100000 ,2015 ,1581 ,北海道 厚真町,3 ,4838 ,0 ,72 ,18 ,1704 ,1123 ,500 ,978 ,0.53451 ,0.25487 
2015100000 ,2015 ,1584 ,北海道 洞爺湖町,3 ,9299 ,0 ,74 ,16 ,2384 ,2145 ,1376 ,2392 ,0.47278 ,0.21400 
2015100000 ,2015 ,1585 ,北海道 安平町,3 ,8148 ,0 ,74 ,14 ,2448 ,1689 ,1124 ,1954 ,0.46363 ,0.18598 
2015100000 ,2015 ,1586 ,北海道 むかわ町,3 ,8596 ,0 ,95 ,14 ,2664 ,1970 ,1102 ,1997 ,0.49660 ,0.14815 
2015100000 ,2015 ,1601 ,北海道 日高町,3 ,12378 ,0 ,107 ,21 ,4048 ,2728 ,1385 ,2749 ,0.49808 ,0.19832 
2015100000 ,2015 ,1602 ,北海道 平取町,3 ,5315 ,0 ,56 ,10 ,1689 ,1242 ,579 ,1095 ,0.53145 ,0.18018 
2015100000 ,2015 ,1604 ,北海道 新冠町,3 ,5592 ,0 ,58 ,10 ,1746 ,1259 ,569 ,1231 ,0.50562 ,0.16295 
2015100000 ,2015 ,1607 ,北海道 浦河町,3 ,13075 ,0 ,93 ,24 ,4111 ,2913 ,1452 ,3085 ,0.48566 ,0.25429 
2015100000 ,2015 ,1608 ,北海道 様似町,3 ,4518 ,0 ,49 ,12 ,1384 ,1024 ,516 ,1128 ,0.47584 ,0.23918 
2015100000 ,2015 ,1609 ,北海道 えりも町,3 ,4906 ,0 ,52 ,9 ,1716 ,1181 ,375 ,943 ,0.55603 ,0.18077 
2015100000 ,2015 ,1610 ,北海道 新ひだか町,3 ,23231 ,0 ,179 ,43 ,6789 ,4991 ,2821 ,5566 ,0.47277 ,0.23871 
2015100000 ,2015 ,1631 ,北海道 音更町,3 ,44807 ,0 ,191 ,67 ,11958 ,10199 ,4955 ,9433 ,0.51951 ,0.34744 
2015100000 ,2015 ,1632 ,北海道 士幌町,3 ,6132 ,0 ,73 ,14 ,1879 ,1555 ,637 ,1214 ,0.56157 ,0.18493 
2015100000 ,2015 ,1633 ,北海道 上士幌町,3 ,4765 ,0 ,75 ,9 ,1419 ,1116 ,590 ,1074 ,0.50959 ,0.12334 
2015100000 ,2015 ,1634 ,北海道 鹿追町,3 ,5542 ,0 ,72 ,9 ,1723 ,1349 ,587 ,1069 ,0.55790 ,0.12849 
2015100000 ,2015 ,1635 ,北海道 新得町,3 ,6288 ,0 ,85 ,21 ,1967 ,1408 ,792 ,1442 ,0.49404 ,0.24296 
2015100000 ,2015 ,1636 ,北海道 清水町,3 ,9599 ,0 ,87 ,18 ,2751 ,2185 ,1257 ,2121 ,0.50743 ,0.20439 
2015100000 ,2015 ,1637 ,北海道 芽室町,3 ,18484 ,0 ,138 ,33 ,5269 ,4459 ,1842 ,3613 ,0.55240 ,0.24003 
2015100000 ,2015 ,1638 ,北海道 中札内村,3 ,3966 ,0 ,41 ,7 ,1178 ,974 ,503 ,790 ,0.55215 ,0.16626 
2015100000 ,2015 ,1639 ,北海道 更別村,3 ,3185 ,0 ,50 ,6 ,1041 ,838 ,296 ,578 ,0.59181 ,0.12724 
2015100000 ,2015 ,1641 ,北海道 大樹町,3 ,5738 ,0 ,67 ,12 ,1793 ,1359 ,657 ,1218 ,0.52736 ,0.17910 
2015100000 ,2015 ,1642 ,北海道 広尾町,3 ,7030 ,0 ,85 ,17 ,2111 ,1541 ,825 ,1703 ,0.47503 ,0.19461 
2015100000 ,2015 ,1643 ,北海道 幕別町,3 ,26760 ,0 ,171 ,36 ,7433 ,6215 ,3207 ,5961 ,0.51043 ,0.20736 
2015100000 ,2015 ,1644 ,北海道 池田町,3 ,6882 ,0 ,72 ,11 ,1873 ,1493 ,998 ,1766 ,0.45812 ,0.14661 
2015100000 ,2015 ,1645 ,北海道 豊頃町,3 ,3182 ,0 ,48 ,9 ,1017 ,772 ,336 ,738 ,0.51126 ,0.19078 
2015100000 ,2015 ,1646 ,北海道 本別町,3 ,7358 ,0 ,66 ,15 ,2226 ,1676 ,1004 ,1707 ,0.49542 ,0.21837 
2015100000 ,2015 ,1647 ,北海道 足寄町,3 ,6990 ,0 ,92 ,17 ,2058 ,1520 ,880 ,1694 ,0.47293 ,0.18723 
2015100000 ,2015 ,1648 ,北海道 陸別町,3 ,2482 ,0 ,54 ,6 ,783 ,502 ,343 ,595 ,0.45761 ,0.10448 
2015100000 ,2015 ,1649 ,北海道 浦幌町,3 ,4919 ,0 ,67 ,11 ,1530 ,1148 ,543 ,1124 ,0.50528 ,0.16143 
2015100000 ,2015 ,1661 ,北海道 釧路町,3 ,19833 ,0 ,83 ,22 ,5921 ,4745 ,2138 ,4462 ,0.51537 ,0.25779 
2015100000 ,2015 ,1662 ,北海道 厚岸町,3 ,9778 ,0 ,88 ,16 ,3070 ,2576 ,977 ,2027 ,0.55964 ,0.18379 
2015100000 ,2015 ,1663 ,北海道 浜中町,3 ,6061 ,0 ,69 ,10 ,2109 ,1719 ,457 ,971 ,0.63903 ,0.14783 
2015100000 ,2015 ,1664 ,北海道 標茶町,3 ,7742 ,0 ,122 ,15 ,2237 ,1794 ,984 ,1711 ,0.51184 ,0.12500 
2015100000 ,2015 ,1665 ,北海道 弟子屈町,3 ,7758 ,0 ,80 ,20 ,2264 ,1822 ,1005 ,1856 ,0.49538 ,0.25564 
2015100000 ,2015 ,1667 ,北海道 鶴居村,3 ,2534 ,0 ,38 ,4 ,729 ,522 ,322 ,609 ,0.46154 ,0.11053 
2015100000 ,2015 ,1668 ,北海道 白糠町,3 ,8068 ,0 ,77 ,14 ,2263 ,1820 ,1073 ,2108 ,0.46334 ,0.18253 
2015100000 ,2015 ,1691 ,北海道 別海町,3 ,15273 ,0 ,176 ,27 ,5024 ,3595 ,1382 ,2785 ,0.56348 ,0.15188 
2015100000 ,2015 ,1692 ,北海道 中標津町,3 ,23774 ,0 ,151 ,25 ,7390 ,5644 ,2273 ,4639 ,0.54887 ,0.16788 
2015100000 ,2015 ,1693 ,北海道 標津町,3 ,5242 ,0 ,61 ,8 ,1711 ,1265 ,525 ,1059 ,0.54432 ,0.12724 
2015100000 ,2015 ,1694 ,北海道 羅臼町,3 ,5415 ,0 ,39 ,6 ,1939 ,1336 ,423 ,1067 ,0.55597 ,0.14805 
2015100000 ,2015 ,2201 ,青森県 青森市,2 ,287648 ,1 ,1167 ,522 ,75842 ,63328 ,35246 ,69803 ,0.47568 ,0.44712 
2015100000 ,2015 ,2202 ,青森県 弘前市,2 ,177411 ,0 ,828 ,309 ,46899 ,42897 ,21195 ,40231 ,0.51604 ,0.37290 
2015100000 ,2015 ,2203 ,青森県 八戸市,2 ,231257 ,1 ,1000 ,354 ,63498 ,50822 ,29351 ,53729 ,0.48610 ,0.35357 
2015100000 ,2015 ,2204 ,青森県 黒石市,2 ,34284 ,0 ,162 ,62 ,9711 ,8708 ,3930 ,7649 ,0.53237 ,0.38133 
2015100000 ,2015 ,2205 ,青森県 五所川原市,2 ,55181 ,0 ,325 ,108 ,14679 ,13179 ,6831 ,13588 ,0.49236 ,0.33067 
2015100000 ,2015 ,2206 ,青森県 十和田市,2 ,63429 ,0 ,290 ,104 ,17529 ,14960 ,7726 ,13657 ,0.52277 ,0.35988 
2015100000 ,2015 ,2207 ,青森県 三沢市,2 ,40196 ,0 ,229 ,67 ,11908 ,8548 ,3851 ,7937 ,0.51853 ,0.29101 
2015100000 ,2015 ,2208 ,青森県 むつ市,2 ,58493 ,0 ,337 ,105 ,16375 ,11682 ,7309 ,14549 ,0.44535 ,0.30972 
2015100000 ,2015 ,2209 ,青森県 つがる市,2 ,33316 ,0 ,235 ,68 ,9265 ,7700 ,3798 ,7871 ,0.49451 ,0.29083 
2015100000 ,2015 ,2210 ,青森県 平川市,2 ,32106 ,0 ,183 ,58 ,9423 ,8225 ,3451 ,7060 ,0.53811 ,0.31527 
2015100000 ,2015 ,2301 ,青森県 平内町,3 ,11142 ,0 ,64 ,16 ,3221 ,2774 ,1476 ,2553 ,0.52074 ,0.25156 
2015100000 ,2015 ,2303 ,青森県 今別町,3 ,2756 ,0 ,30 ,6 ,720 ,458 ,492 ,945 ,0.32644 ,0.19064 
2015100000 ,2015 ,2304 ,青森県 蓬田村,3 ,2896 ,0 ,27 ,5 ,829 ,668 ,362 ,715 ,0.48301 ,0.17910 
2015100000 ,2015 ,2307 ,青森県 外ヶ浜町,3 ,6198 ,0 ,62 ,11 ,1607 ,1153 ,1020 ,1955 ,0.37098 ,0.18035 
2015100000 ,2015 ,2321 ,青森県 鰺ヶ沢町,3 ,10126 ,0 ,68 ,17 ,2690 ,2281 ,1459 ,2801 ,0.44884 ,0.25073 
2015100000 ,2015 ,2323 ,青森県 深浦町,3 ,8429 ,0 ,73 ,16 ,2220 ,1627 ,1323 ,2585 ,0.38628 ,0.21517 
2015100000 ,2015 ,2343 ,青森県 西目屋村,3 ,1415 ,0 ,24 ,3 ,496 ,341 ,137 ,299 ,0.53281 ,0.12185 
2015100000 ,2015 ,2361 ,青森県 藤崎町,3 ,15179 ,0 ,77 ,22 ,4458 ,4009 ,1527 ,3243 ,0.55281 ,0.29020 
2015100000 ,2015 ,2362 ,青森県 大鰐町,3 ,9676 ,0 ,53 ,13 ,2727 ,2376 ,1241 ,2512 ,0.48609 ,0.24345 
2015100000 ,2015 ,2367 ,青森県 田舎館村,3 ,7783 ,0 ,36 ,11 ,2301 ,1949 ,899 ,1723 ,0.53077 ,0.30579 
2015100000 ,2015 ,2381 ,青森県 板柳町,3 ,13935 ,0 ,61 ,19 ,4298 ,3974 ,1278 ,2853 ,0.58210 ,0.30858 
2015100000 ,2015 ,2384 ,青森県 鶴田町,3 ,13392 ,0 ,59 ,21 ,4040 ,3460 ,1392 ,2924 ,0.54198 ,0.35750 
2015100000 ,2015 ,2387 ,青森県 中泊町,3 ,11187 ,0 ,80 ,17 ,3138 ,2160 ,1522 ,3275 ,0.39742 ,0.20698 
2015100000 ,2015 ,2401 ,青森県 野辺地町,3 ,13524 ,0 ,65 ,19 ,3653 ,2999 ,1799 ,3492 ,0.46202 ,0.29721 
2015100000 ,2015 ,2402 ,青森県 七戸町,3 ,15709 ,0 ,102 ,26 ,4502 ,3775 ,2082 ,3667 ,0.50726 ,0.25073 
2015100000 ,2015 ,2405 ,青森県 六戸町,3 ,10423 ,0 ,56 ,15 ,3109 ,2512 ,1144 ,2211 ,0.53187 ,0.27748 
2015100000 ,2015 ,2406 ,青森県 横浜町,3 ,4535 ,0 ,51 ,8 ,1412 ,999 ,557 ,1117 ,0.47212 ,0.16243 
2015100000 ,2015 ,2408 ,青森県 東北町,3 ,17955 ,0 ,127 ,31 ,5200 ,4244 ,2188 ,4106 ,0.50826 ,0.24152 
2015100000 ,2015 ,2411 ,青森県 六ヶ所村,3 ,10536 ,2 ,147 ,24 ,4140 ,2172 ,918 ,1864 ,0.53816 ,0.16576 
2015100000 ,2015 ,2412 ,青森県 おいらせ町,3 ,24222 ,0 ,105 ,33 ,6927 ,5779 ,2648 ,4975 ,0.53738 ,0.31483 
2015100000 ,2015 ,2423 ,青森県 大間町,3 ,5227 ,0 ,55 ,10 ,1737 ,972 ,527 ,1278 ,0.43200 ,0.18033 
2015100000 ,2015 ,2424 ,青森県 東通村,3 ,6607 ,1 ,66 ,10 ,2334 ,1275 ,708 ,1528 ,0.45487 ,0.15512 
2015100000 ,2015 ,2425 ,青森県 風間浦村,3 ,1976 ,0 ,36 ,4 ,624 ,407 ,272 ,502 ,0.44774 ,0.11142 
2015100000 ,2015 ,2426 ,青森県 佐井村,3 ,2148 ,0 ,32 ,4 ,648 ,390 ,316 ,598 ,0.39474 ,0.12658 
2015100000 ,2015 ,2441 ,青森県 三戸町,3 ,10135 ,0 ,61 ,16 ,2920 ,2453 ,1247 ,2377 ,0.50787 ,0.25327 
2015100000 ,2015 ,2442 ,青森県 五戸町,3 ,17433 ,0 ,92 ,25 ,5194 ,4328 ,2195 ,3990 ,0.52032 ,0.27541 
2015100000 ,2015 ,2443 ,青森県 田子町,3 ,5554 ,0 ,44 ,9 ,1636 ,1463 ,687 ,1234 ,0.54245 ,0.21281 
2015100000 ,2015 ,2445 ,青森県 南部町,3 ,18312 ,0 ,108 ,26 ,5240 ,4505 ,2329 ,4296 ,0.51187 ,0.24007 
2015100000 ,2015 ,2446 ,青森県 階上町,3 ,14025 ,0 ,62 ,16 ,3922 ,3011 ,2107 ,3192 ,0.48541 ,0.26333 
2015100000 ,2015 ,2450 ,青森県 新郷村,3 ,2509 ,0 ,30 ,5 ,796 ,651 ,306 ,548 ,0.54295 ,0.17550 
2015100000 ,2015 ,3201 ,岩手県 盛岡市,2 ,297631 ,1 ,1126 ,418 ,81756 ,68365 ,34325 ,65344 ,0.51130 ,0.37168 
2015100000 ,2015 ,3202 ,岩手県 宮古市,2 ,56676 ,0 ,640 ,94 ,16460 ,11310 ,7663 ,14136 ,0.44447 ,0.14759 
2015100000 ,2015 ,3203 ,岩手県 大船渡市,2 ,38058 ,0 ,564 ,61 ,11188 ,8325 ,4716 ,8934 ,0.48236 ,0.10794 
2015100000 ,2015 ,3205 ,岩手県 花巻市,2 ,97702 ,0 ,493 ,133 ,27944 ,23236 ,11641 ,21969 ,0.51401 ,0.27035 
2015100000 ,2015 ,3206 ,岩手県 北上市,2 ,93511 ,1 ,376 ,113 ,28025 ,21038 ,9651 ,18887 ,0.52694 ,0.29912 
2015100000 ,2015 ,3207 ,岩手県 久慈市,2 ,35642 ,0 ,247 ,63 ,10033 ,8006 ,4448 ,8361 ,0.48916 ,0.25455 
2015100000 ,2015 ,3208 ,岩手県 遠野市,2 ,28062 ,0 ,219 ,48 ,8346 ,6504 ,3510 ,6569 ,0.49751 ,0.21729 
2015100000 ,2015 ,3209 ,岩手県 一関市,2 ,121583 ,0 ,695 ,175 ,35455 ,27153 ,15284 ,28149 ,0.49099 ,0.25183 
2015100000 ,2015 ,3210 ,岩手県 陸前高田市,2 ,19758 ,0 ,644 ,35 ,5903 ,4149 ,2686 ,4881 ,0.45947 ,0.05419 
2015100000 ,2015 ,3211 ,岩手県 釜石市,2 ,36802 ,0 ,697 ,66 ,11127 ,7191 ,4996 ,9599 ,0.42829 ,0.09531 
2015100000 ,2015 ,3213 ,岩手県 二戸市,2 ,27611 ,0 ,173 ,48 ,8070 ,7044 ,3208 ,6025 ,0.53899 ,0.27556 
2015100000 ,2015 ,3214 ,岩手県 八幡平市,2 ,26355 ,0 ,203 ,48 ,7973 ,6465 ,3249 ,6004 ,0.51849 ,0.23599 
2015100000 ,2015 ,3215 ,岩手県 奥州市,2 ,119422 ,0 ,605 ,174 ,35890 ,28060 ,13280 ,26331 ,0.51589 ,0.28744 
2015100000 ,2015 ,3216 ,岩手県 滝沢市,2 ,55463 ,1 ,192 ,69 ,16113 ,12842 ,5953 ,10844 ,0.54218 ,0.36079 
2015100000 ,2015 ,3301 ,岩手県 雫石町,3 ,16981 ,0 ,107 ,24 ,5157 ,4308 ,1951 ,3619 ,0.54346 ,0.22710 
2015100000 ,2015 ,3302 ,岩手県 葛巻町,3 ,6344 ,0 ,64 ,12 ,1821 ,1322 ,946 ,1726 ,0.43373 ,0.19375 
2015100000 ,2015 ,3303 ,岩手県 岩手町,3 ,13692 ,0 ,79 ,21 ,4198 ,3249 ,1691 ,3129 ,0.50941 ,0.26928 
2015100000 ,2015 ,3321 ,岩手県 紫波町,3 ,32614 ,0 ,138 ,35 ,9795 ,8096 ,3297 ,6775 ,0.54442 ,0.25272 
2015100000 ,2015 ,3322 ,岩手県 矢巾町,3 ,27678 ,1 ,120 ,32 ,7832 ,6604 ,3186 ,5802 ,0.53232 ,0.26872 
2015100000 ,2015 ,3366 ,岩手県 西和賀町,3 ,5880 ,0 ,74 ,13 ,1744 ,1320 ,744 ,1607 ,0.45097 ,0.17742 
2015100000 ,2015 ,3381 ,岩手県 金ケ崎町,3 ,15895 ,1 ,86 ,19 ,5111 ,3646 ,1596 ,3054 ,0.54418 ,0.21644 
2015100000 ,2015 ,3402 ,岩手県 平泉町,3 ,7868 ,0 ,45 ,10 ,2396 ,1814 ,894 ,1850 ,0.49509 ,0.23318 
2015100000 ,2015 ,3441 ,岩手県 住田町,3 ,5720 ,0 ,51 ,13 ,1718 ,1224 ,806 ,1482 ,0.45233 ,0.24706 
2015100000 ,2015 ,3461 ,岩手県 大槌町,3 ,11759 ,0 ,560 ,28 ,3667 ,2371 ,1491 ,3034 ,0.43867 ,0.05022 
2015100000 ,2015 ,3482 ,岩手県 山田町,3 ,15826 ,0 ,486 ,25 ,4824 ,3207 ,2057 ,4080 ,0.44010 ,0.05170 
2015100000 ,2015 ,3483 ,岩手県 岩泉町,3 ,9841 ,0 ,150 ,18 ,3028 ,2158 ,1269 ,2439 ,0.46944 ,0.12192 
2015100000 ,2015 ,3484 ,岩手県 田野畑村,3 ,3466 ,0 ,99 ,6 ,1116 ,702 ,415 ,847 ,0.45320 ,0.05984 
2015100000 ,2015 ,3485 ,岩手県 普代村,3 ,2795 ,0 ,32 ,5 ,878 ,582 ,353 ,707 ,0.45151 ,0.14241 
2015100000 ,2015 ,3501 ,岩手県 軽米町,3 ,9333 ,0 ,63 ,16 ,2834 ,2174 ,1189 ,2204 ,0.49657 ,0.25359 
2015100000 ,2015 ,3503 ,岩手県 野田村,3 ,4149 ,0 ,77 ,7 ,1207 ,903 ,521 ,1078 ,0.45583 ,0.09197 
2015100000 ,2015 ,3506 ,岩手県 九戸村,3 ,5865 ,0 ,42 ,8 ,1748 ,1380 ,682 ,1350 ,0.50549 ,0.20192 
2015100000 ,2015 ,3507 ,岩手県 洋野町,3 ,16693 ,0 ,120 ,26 ,4580 ,3604 ,2312 ,4416 ,0.44938 ,0.21339 
2015100000 ,2015 ,3524 ,岩手県 一戸町,3 ,12919 ,0 ,83 ,23 ,3534 ,2937 ,1953 ,3275 ,0.47279 ,0.27207 
2015100000 ,2015 ,4100 ,宮城県 仙台市,1 ,1082159 ,1 ,5207 ,1514 ,285105 ,219041 ,117561 ,225076 ,0.49321 ,0.29077 
2015100000 ,2015 ,4202 ,宮城県 石巻市,2 ,147214 ,0 ,2811 ,293 ,42349 ,28945 ,17860 ,35929 ,0.44617 ,0.10430 
2015100000 ,2015 ,4203 ,宮城県 塩竈市,2 ,54187 ,0 ,417 ,75 ,14820 ,11387 ,7182 ,13476 ,0.45799 ,0.17970 
2015100000 ,2015 ,4205 ,宮城県 気仙沼市,2 ,64988 ,0 ,1477 ,96 ,18162 ,12703 ,9001 ,16591 ,0.43364 ,0.06465 
2015100000 ,2015 ,4206 ,宮城県 白石市,2 ,35272 ,0 ,193 ,48 ,9962 ,7621 ,4623 ,8269 ,0.47961 ,0.24857 
2015100000 ,2015 ,4207 ,宮城県 名取市,2 ,76668 ,1 ,640 ,95 ,21669 ,15490 ,7656 ,15918 ,0.49319 ,0.14790 
2015100000 ,2015 ,4208 ,宮城県 角田市,2 ,30180 ,1 ,142 ,36 ,8774 ,6270 ,3958 ,7100 ,0.46896 ,0.25159 
2015100000 ,2015 ,4209 ,宮城県 多賀城市,2 ,62096 ,1 ,500 ,91 ,18322 ,12596 ,6564 ,12949 ,0.49309 ,0.18164 
2015100000 ,2015 ,4211 ,宮城県 岩沼市,2 ,44678 ,1 ,337 ,57 ,12857 ,9373 ,4885 ,9414 ,0.49891 ,0.16973 
2015100000 ,2015 ,4212 ,宮城県 登米市,2 ,81959 ,0 ,472 ,122 ,24800 ,18697 ,8998 ,17894 ,0.51097 ,0.25900 
2015100000 ,2015 ,4213 ,宮城県 栗原市,2 ,69906 ,0 ,465 ,112 ,20080 ,15036 ,9252 ,17288 ,0.46517 ,0.24026 
2015100000 ,2015 ,4214 ,宮城県 東松島市,2 ,39503 ,0 ,722 ,51 ,11709 ,7928 ,4445 ,9077 ,0.46622 ,0.06995 
2015100000 ,2015 ,4215 ,宮城県 大崎市,2 ,133391 ,1 ,635 ,189 ,39662 ,29441 ,14508 ,28750 ,0.50594 ,0.29811 
2015100000 ,2015 ,4216 ,宮城県 富谷市,2 ,51591 ,1 ,127 ,44 ,14982 ,10963 ,4800 ,10310 ,0.51535 ,0.34171 
2015100000 ,2015 ,4301 ,宮城県 蔵王町,3 ,12316 ,0 ,59 ,15 ,3681 ,2752 ,1541 ,2828 ,0.49319 ,0.25127 
2015100000 ,2015 ,4302 ,宮城県 七ヶ宿町,3 ,1461 ,0 ,26 ,6 ,386 ,247 ,288 ,438 ,0.36058 ,0.23077 
2015100000 ,2015 ,4321 ,宮城県 大河原町,3 ,23798 ,1 ,86 ,25 ,6620 ,5117 ,2784 ,5041 ,0.50374 ,0.29089 
2015100000 ,2015 ,4322 ,宮城県 村田町,3 ,11501 ,0 ,64 ,15 ,3572 ,2471 ,1401 ,2619 ,0.48546 ,0.23548 
2015100000 ,2015 ,4323 ,宮城県 柴田町,3 ,39525 ,1 ,141 ,35 ,11426 ,7869 ,5900 ,9268 ,0.45918 ,0.25089 
2015100000 ,2015 ,4324 ,宮城県 川崎町,3 ,9167 ,0 ,48 ,12 ,2879 ,2109 ,1128 ,2104 ,0.50059 ,0.25466 
2015100000 ,2015 ,4341 ,宮城県 丸森町,3 ,13972 ,0 ,81 ,20 ,4181 ,2865 ,1949 ,3546 ,0.44689 ,0.24538 
2015100000 ,2015 ,4361 ,宮城県 亘理町,3 ,33589 ,1 ,204 ,38 ,9890 ,7169 ,4007 ,7726 ,0.48130 ,0.18658 
2015100000 ,2015 ,4362 ,宮城県 山元町,3 ,12315 ,0 ,320 ,24 ,3641 ,2403 ,1895 ,3163 ,0.43173 ,0.07384 
2015100000 ,2015 ,4401 ,宮城県 松島町,3 ,14421 ,0 ,164 ,15 ,4184 ,3054 ,2020 ,3776 ,0.44714 ,0.09419 
